state,district,subdistrict,village
karnataka,kolar,malur,shivarapatna
karnataka,kolar,malur,bavanahalli
karnataka,kolar,malur,yarrappanahalli
karnataka,kolar,malur,jodipura
karnataka,kolar,malur,korachanoor
karnataka,kolar,malur,thambihalli
karnataka,kolar,malur,seethanaikanahalli
karnataka,kolar,malur,kambipura
karnataka,kolar,malur,kanivenahalli
karnataka,kolar,malur,ramenahalli
karnataka,kolar,malur,shivarapatna amanikere
karnataka,kolar,malur,agrahara
karnataka,kolar,malur,anepura
karnataka,kolar,malur,hizuvanahalli
karnataka,kolar,malur,nambiganahalli
karnataka,kolar,malur,chikkasabbenahalli
karnataka,kolar,malur,hungenahalli
karnataka,kolar,malur,vardenahalli
karnataka,kolar,malur,obalapura
karnataka,kolar,malur,maliyappanahalli
karnataka,kolar,malur,abbenahalli
karnataka,kolar,malur,m.sonnahalli
karnataka,kolar,malur,kondarahalli
karnataka,kolar,malur,bellavi
karnataka,kolar,malur,bellavi plantation
karnataka,kolar,malur,hedaginabele
karnataka,kolar,malur,channigarayapura
karnataka,kolar,malur,gangapura
karnataka,kolar,malur,ramachandrapura plantation
karnataka,kolar,malur,irabanahalli
karnataka,kolar,malur,madivala
karnataka,kolar,malur,harohalli
karnataka,kolar,malur,lingapura
karnataka,kolar,malur,chavvenahalli
karnataka,kolar,malur,chikkakadathur
karnataka,kolar,malur,doddashivara
karnataka,kolar,malur,doddasabbenahalli
karnataka,kolar,malur,kadasonnahalli
karnataka,kolar,malur,bhoovanahalli
karnataka,kolar,malur,doddakunthur
karnataka,kolar,malur,puramakanahalli
karnataka,kolar,malur,haripura
karnataka,kolar,malur,vadaganahalli
karnataka,kolar,malur,chikkashivara
karnataka,kolar,malur,doddakadathur
karnataka,kolar,malur,kothakota thimmanahalli
karnataka,kolar,malur,guddanahalli
karnataka,kolar,malur,malur (rural) *
karnataka,kolar,malur,chokkondahalli
karnataka,kolar,malur,gangasandra
karnataka,kolar,malur,hanumanayakanahalli
karnataka,kolar,malur,lakkenahalli
karnataka,kolar,malur,yeswanthapura
karnataka,kolar,malur,thimmapura
karnataka,kolar,malur,hanumanthapura
karnataka,kolar,malur,nallappanahalli
karnataka,kolar,malur,kadadenahalli
karnataka,kolar,malur,boppanahalli
karnataka,kolar,malur,chikkapura
karnataka,kolar,malur,madanahatti
karnataka,kolar,malur,pitchaguntrahalli
karnataka,kolar,malur,madanahatti -venkatapura
karnataka,kolar,malur,marasandra
karnataka,kolar,malur,marasandra plantation
karnataka,kolar,malur,huralagere
karnataka,kolar,malur,upavasapura
karnataka,kolar,malur,byalahalli
karnataka,kolar,malur,kurandahalli
karnataka,kolar,malur,nosagere
karnataka,kolar,malur,kanachikkanahalli
karnataka,kolar,malur,purasanahalli
karnataka,kolar,malur,kurandahalli plantation
karnataka,kolar,malur,patitganahalli
karnataka,kolar,malur,mangapura
karnataka,kolar,malur,channakal
karnataka,kolar,malur,dyapasandra
karnataka,kolar,malur,neelakanta agrahara
karnataka,kolar,malur,veerapura
karnataka,kolar,malur,kodur
karnataka,kolar,malur,sonnahalli
karnataka,kolar,malur,kateri
karnataka,kolar,malur,kodaginabele
karnataka,kolar,malur,chikkakunthur
karnataka,kolar,malur,alubavikothur
karnataka,kolar,malur,kundenahalli
karnataka,kolar,malur,karikuchanahalli
karnataka,kolar,malur,geragadenahalli
karnataka,kolar,malur,araleri
karnataka,kolar,malur,angasettihalli
karnataka,kolar,malur,bingipura
karnataka,kolar,malur,thimmanayakanahalli
karnataka,kolar,malur,yarapasettihalli
karnataka,kolar,malur,gaddamsonnahalli
karnataka,kolar,malur,tharanahalli
karnataka,kolar,malur,mylandahalli
karnataka,kolar,malur,sulikunte
karnataka,kolar,malur,chokkapura
karnataka,kolar,malur,hosakurandahalli plantation
karnataka,kolar,malur,ramapura
karnataka,kolar,malur,marasettihalli
karnataka,kolar,malur,sonnappanahatti
karnataka,kolar,malur,linganahalli
karnataka,kolar,malur,halkempanahalli
karnataka,kolar,malur,kudiyanur
karnataka,kolar,malur,kurubarahalli
karnataka,kolar,malur,manisettihalli
karnataka,kolar,malur,thuragalur
karnataka,kolar,malur,channarayapura
karnataka,kolar,malur,nariganahalli
karnataka,kolar,malur,mittiganahalli
karnataka,kolar,malur,kariyappanahalli
karnataka,kolar,malur,santhehalli
karnataka,kolar,malur,medahatti
karnataka,kolar,malur,upparahalli
karnataka,kolar,malur,hulkur
karnataka,kolar,malur,chakanahalli
karnataka,kolar,malur,menasinatha
karnataka,kolar,malur,krishnapura
karnataka,kolar,malur,barugur
karnataka,kolar,malur,dommalur
karnataka,kolar,malur,arasanahalli
karnataka,kolar,malur,hulimangalahosakote
karnataka,kolar,malur,lakkurhosahalli
karnataka,kolar,malur,chandanahalli
karnataka,kolar,malur,koppathimmanahalli
karnataka,kolar,malur,choodagondahalli
karnataka,kolar,malur,pura
karnataka,kolar,malur,yattakodi
karnataka,kolar,malur,kadumuthsandra
karnataka,kolar,malur,kadumuthsandra plantation
karnataka,kolar,malur,lakkur
karnataka,kolar,malur,kodihalli
karnataka,kolar,malur,seegepura
karnataka,kolar,malur,thalakunte
karnataka,kolar,malur,minasandra
karnataka,kolar,malur,jayamangala
karnataka,kolar,malur,jagadenahalli
karnataka,kolar,malur,bagursonnahalli
karnataka,kolar,malur,anchemuskur
karnataka,kolar,malur,chikkathirupathy
karnataka,kolar,malur,kalkere
karnataka,kolar,malur,sampangere
karnataka,kolar,malur,alambadi
karnataka,kolar,malur,sonnur
karnataka,kolar,malur,siddanahalli
karnataka,kolar,malur,chowdadenahalli
karnataka,kolar,malur,gonur
karnataka,kolar,malur,arinagatta
karnataka,kolar,malur,byrasandra
karnataka,kolar,malur,chikka iggaluru
karnataka,kolar,malur,nagondahalli
karnataka,kolar,malur,gonoorukoppa
karnataka,kolar,malur,tharabahalli
karnataka,kolar,malur,chalaganahalli
karnataka,kolar,malur,voppachahalli
karnataka,kolar,malur,madamangala
karnataka,kolar,malur,yakkadoddi
karnataka,kolar,malur,dadinayakanadoddi
karnataka,kolar,malur,bennagatta
karnataka,kolar,malur,bantahalli
karnataka,kolar,malur,ahanya
karnataka,kolar,malur,padavanahalli
karnataka,kolar,malur,kadadanahalli
karnataka,kolar,malur,mirupanahalli
karnataka,kolar,malur,ommasandra
karnataka,kolar,malur,nanjapura
karnataka,kolar,malur,nagapura
karnataka,kolar,malur,baliganahalli
karnataka,kolar,malur,kadavanapura
karnataka,kolar,malur,kempasandra
karnataka,kolar,malur,indumangala
karnataka,kolar,malur,dinneri
karnataka,kolar,malur,thirumalahatti
karnataka,kolar,malur,byappanahatti
karnataka,kolar,malur,obatti
karnataka,kolar,malur,mathangapura
karnataka,kolar,malur,sinkanahalli
karnataka,kolar,malur,adikarahatti
karnataka,kolar,malur,nallandahalli
karnataka,kolar,malur,rajenahalli
karnataka,kolar,malur,dinneri plantation
karnataka,kolar,malur,dodda iggalur
karnataka,kolar,malur,doddakallahalli
karnataka,kolar,malur,keshavanahatti
karnataka,kolar,malur,thippasandra
karnataka,kolar,malur,a.upparahalli
karnataka,kolar,malur,alahalli
karnataka,kolar,malur,obatti agrahara
karnataka,kolar,malur,thuruvalahatti
karnataka,kolar,malur,bakarahalli
karnataka,kolar,malur,muthenahatti
karnataka,kolar,malur,kuppur
karnataka,kolar,malur,balanaikanadoddi
karnataka,kolar,malur,gollahalli
karnataka,kolar,malur,chikkakallahalli
karnataka,kolar,malur,m.hosahalli
karnataka,kolar,malur,m.upparahalli
karnataka,kolar,malur,byranadoddi
karnataka,kolar,malur,bandahatti
karnataka,kolar,malur,sonnanadoddi
karnataka,kolar,malur,varadapura
karnataka,kolar,malur,natuvarahalli
karnataka,kolar,malur,guddadahosahalli
karnataka,kolar,malur,hasandahalli
karnataka,kolar,malur,tholasanadoddi
karnataka,kolar,malur,rayasandra
karnataka,kolar,malur,doddadanavahalli
karnataka,kolar,malur,chickadanavahalli
karnataka,kolar,malur,pemmadoddi
karnataka,kolar,malur,nallathimmanahalli
karnataka,kolar,malur,devarahalli
karnataka,kolar,malur,voosarahalli
karnataka,kolar,malur,karakamakanahalli
karnataka,kolar,malur,halepalya
karnataka,kolar,malur,thimmanahalli
karnataka,kolar,malur,yelesandra
karnataka,kolar,malur,rajavarahalli
karnataka,kolar,malur,haromakanahalli
karnataka,kolar,malur,thirtha bandahatti
karnataka,kolar,malur,tholakanahalli
karnataka,kolar,malur,pichaguntrahalli
karnataka,kolar,malur,mulakamanadoddi
karnataka,kolar,malur,masthi
karnataka,kolar,malur,kallipura
karnataka,kolar,malur,kesaragere
karnataka,kolar,malur,bitnahalli
karnataka,kolar,malur,halehalli
karnataka,kolar,malur,appaiana agrahara
karnataka,kolar,malur,chavaramangala
karnataka,kolar,malur,suggondahalli
karnataka,kolar,malur,anikarahalli
karnataka,kolar,malur,malkanahalli
karnataka,kolar,malur,thrunasi
karnataka,kolar,malur,thyaganadoddi
karnataka,kolar,malur,karisandra
karnataka,kolar,malur,shamasettyhalli
karnataka,kolar,malur,rangaiahna agrahara
karnataka,kolar,malur,durasandahalli
karnataka,kolar,malur,venkatapura
karnataka,kolar,malur,kanchala
karnataka,kolar,malur,bedisettihalli
karnataka,kolar,malur,duduvanahalli
karnataka,kolar,malur,byappanahalli
karnataka,kolar,malur,dinnahalli
karnataka,kolar,malur,nidamakanahalli
karnataka,kolar,malur,ajjappanahalli
karnataka,kolar,malur,gundlapalya
karnataka,kolar,malur,sorakayalahalli
karnataka,kolar,malur,balanahalli plantation
karnataka,kolar,malur,chikkasandra
karnataka,kolar,malur,godagahalli
karnataka,kolar,malur,palya
karnataka,kolar,malur,ganiganahalli
karnataka,kolar,malur,basavanaikanahalli
karnataka,kolar,malur,ramasagara
karnataka,kolar,malur,kothigutlahalli
karnataka,kolar,malur,karagahalli
karnataka,kolar,malur,kondanahalli
karnataka,kolar,malur,nidaramangala
karnataka,kolar,malur,karangutta
karnataka,kolar,malur,nakkanahalli
karnataka,kolar,malur,kuntanahalli
karnataka,kolar,malur,karadagurki
karnataka,kolar,malur,vurugurki
karnataka,kolar,malur,yagnavadani
karnataka,kolar,malur,agalakote
karnataka,kolar,malur,basapura
karnataka,kolar,malur,veerakaputra
karnataka,kolar,malur,halliganahalli
karnataka,kolar,malur,kadirenahalli
karnataka,kolar,malur,janganahalli
karnataka,kolar,malur,kugatiganahalli
karnataka,kolar,malur,chinnapaganahalli
karnataka,kolar,malur,hosahalli
karnataka,kolar,malur,agara
karnataka,kolar,malur,suddukunte
karnataka,kolar,malur,byatarayanahalli
karnataka,kolar,malur,byrathanahalli
karnataka,kolar,malur,byrathanahallipura
karnataka,kolar,malur,thotagowdana halli
karnataka,kolar,malur,kondasettihalli
karnataka,kolar,malur,thotagowdana amanikere
karnataka,kolar,malur,hunasikote
karnataka,kolar,malur,balleri
karnataka,kolar,malur,ullerahalli
karnataka,kolar,malur,somasandra
karnataka,kolar,malur,thimmanaikanahalli agrahara
karnataka,kolar,malur,kanchugaranahalli
karnataka,kolar,malur,yaluvahalli
karnataka,kolar,malur,bettahalli
karnataka,kolar,malur,makarahalli
karnataka,kolar,malur,tekal
karnataka,kolar,malur,kondarajanahalli
karnataka,kolar,malur,kavalagiriyanahalli
karnataka,kolar,malur,kempanahalli
karnataka,kolar,malur,panamakanahalli
karnataka,kolar,malur,pudisettihalli
karnataka,kolar,malur,doddamale
karnataka,kolar,malur,yaluvaguli
karnataka,kolar,malur,amani kanchugaranakere
karnataka,kolar,malur,dasarahalli
karnataka,kolar,malur,gopasandra
karnataka,kolar,malur,hosabalahalli
karnataka,kolar,malur,haleballahalli
karnataka,kolar,malur,chickamale
karnataka,kolar,malur,kurnahosahalli
karnataka,kolar,malur,huladenahalli
karnataka,kolar,malur,seethahalli
karnataka,kolar,malur,venkatarajanahalli
karnataka,kolar,malur,thimmanayakanchalli
karnataka,kolar,malur,jinagathimmanahalli
karnataka,kolar,malur,upasapura
karnataka,kolar,malur,ojarahalli
karnataka,kolar,malur,amani arasikere
karnataka,kolar,malur,eswaranahalli
karnataka,kolar,malur,kanagala
karnataka,kolar,malur,settihalli
karnataka,kolar,malur,kamarakote
karnataka,kolar,malur,banahalli
karnataka,kolar,malur,yalesandra
karnataka,kolar,malur,kshethranahalli
karnataka,kolar,malur,nellahalli
karnataka,kolar,malur,manchakal
karnataka,kolar,malur,bandarlahalli
karnataka,kolar,malur,animittnahalli
karnataka,kolar,malur,haradakothur
karnataka,kolar,malur,kommanahalli
karnataka,kolar,malur,badakanahalli
karnataka,kolar,malur,guruvalagollahalli
karnataka,kolar,malur,thoralakki
karnataka,kolar,malur,budihalli
karnataka,kolar,malur,nutuve
karnataka,kolar,malur,chikkanaikanahalli
karnataka,kolar,malur,doddanaikanahalli
karnataka,kolar,malur,noothanakrishnapura
karnataka,kolar,malur,pelavanahalli
karnataka,kolar,bangarapet,bangarapet
karnataka,kolar,bangarapet,kumbaragollahalli
karnataka,kolar,bangarapet,mageri
karnataka,kolar,bangarapet,hanchala
karnataka,kolar,bangarapet,ramapuradinne
karnataka,kolar,bangarapet,voggayahnadinne
karnataka,kolar,bangarapet,krishnapuradinne
karnataka,kolar,bangarapet,pakarahalli
karnataka,kolar,bangarapet,hudukula
karnataka,kolar,bangarapet,vattrakunte
karnataka,kolar,bangarapet,byranayakanahalli
karnataka,kolar,bangarapet,venugopalapura
karnataka,kolar,bangarapet,nayakarahalli
karnataka,kolar,bangarapet,bhavarahalli
karnataka,kolar,bangarapet,chikka ankandahalli
karnataka,kolar,bangarapet,kuppanhalli
karnataka,kolar,bangarapet,haliganahalli
karnataka,kolar,bangarapet,siddanahalli
karnataka,kolar,bangarapet,akshantaragollahalli
karnataka,kolar,bangarapet,madamangala
karnataka,kolar,bangarapet,mugalabele
karnataka,kolar,bangarapet,sulikunte
karnataka,kolar,bangarapet,naganathapura
karnataka,kolar,bangarapet,ramanayakanhalli
karnataka,kolar,bangarapet,madigarahalli
karnataka,kolar,bangarapet,honnenahalli
karnataka,kolar,bangarapet,madivala
karnataka,kolar,bangarapet,byadabele
karnataka,kolar,bangarapet,karabele
karnataka,kolar,bangarapet,beerandahalli
karnataka,kolar,bangarapet,margal
karnataka,kolar,bangarapet,iythandahalli
karnataka,kolar,bangarapet,nernahalli
karnataka,kolar,bangarapet,karahalli
karnataka,kolar,bangarapet,yelaburgi
karnataka,kolar,bangarapet,dodda ankandhalli
karnataka,kolar,bangarapet,kanimbele
karnataka,kolar,bangarapet,yaluvahalli
karnataka,kolar,bangarapet,guttahalli
karnataka,kolar,bangarapet,karamangala
karnataka,kolar,bangarapet,thyranahalli
karnataka,kolar,bangarapet,goravanahalli
karnataka,kolar,bangarapet,oombathguli
karnataka,kolar,bangarapet,kasipura
karnataka,kolar,bangarapet,inorahosahalli
karnataka,kolar,bangarapet,kanivekallu
karnataka,kolar,bangarapet,hanumanthapura
karnataka,kolar,bangarapet,hunasanahalli
karnataka,kolar,bangarapet,desihlli
karnataka,kolar,bangarapet,benganur
karnataka,kolar,bangarapet,neralekere
karnataka,kolar,bangarapet,soregowdanakote
karnataka,kolar,bangarapet,keelukoppa
karnataka,kolar,bangarapet,maravahalli
karnataka,kolar,bangarapet,koppa
karnataka,kolar,bangarapet,huvrasanahalli
karnataka,kolar,bangarapet,hulibele
karnataka,kolar,bangarapet,thoraganadoddi
karnataka,kolar,bangarapet,nethibele
karnataka,kolar,bangarapet,abbigirihosahalli
karnataka,kolar,bangarapet,thumatagere
karnataka,kolar,bangarapet,kadirenahalli
karnataka,kolar,bangarapet,hosakote
karnataka,kolar,bangarapet,thatnahalli
karnataka,kolar,bangarapet,chikkavalagamadi
karnataka,kolar,bangarapet,singarahalli
karnataka,kolar,bangarapet,harohalli
karnataka,kolar,bangarapet,chakkaranahalli
karnataka,kolar,bangarapet,hirenahalli guttahalli
karnataka,kolar,bangarapet,ramachandrapura
karnataka,kolar,bangarapet,bendiganahalli
karnataka,kolar,bangarapet,magondi
karnataka,kolar,bangarapet,hirekarapanahalli
karnataka,kolar,bangarapet,banahalli
karnataka,kolar,bangarapet,chickkakarapanahalli
karnataka,kolar,bangarapet,atthigere
karnataka,kolar,bangarapet,hurlahalli
karnataka,kolar,bangarapet,chikkanallaguttahalli
karnataka,kolar,bangarapet,paravanahalli
karnataka,kolar,bangarapet,varadapura
karnataka,kolar,bangarapet,makarahalli
karnataka,kolar,bangarapet,ukkunda
karnataka,kolar,bangarapet,kondanahalli
karnataka,kolar,bangarapet,sanganahalli
karnataka,kolar,bangarapet,junjanahalli
karnataka,kolar,bangarapet,debbanhalli
karnataka,kolar,bangarapet,gajiga
karnataka,kolar,bangarapet,alambadi
karnataka,kolar,bangarapet,karimanahalli
karnataka,kolar,bangarapet,budikote
karnataka,kolar,bangarapet,thammenahalli
karnataka,kolar,bangarapet,srirangabandahalli
karnataka,kolar,bangarapet,obahalli
karnataka,kolar,bangarapet,marandahalli
karnataka,kolar,bangarapet,bommaganahalli
karnataka,kolar,bangarapet,pacharalahalli
karnataka,kolar,bangarapet,chintagumpalli
karnataka,kolar,bangarapet,dinnekothur
karnataka,kolar,bangarapet,dinnur
karnataka,kolar,bangarapet,kodagurki
karnataka,kolar,bangarapet,hunakaldoddi
karnataka,kolar,bangarapet,yelesandra
karnataka,kolar,bangarapet,kadaripura
karnataka,kolar,bangarapet,puttrasonnenahalli
karnataka,kolar,bangarapet,muduguli
karnataka,kolar,bangarapet,chintagumnahalli
karnataka,kolar,bangarapet,mooganahalli
karnataka,kolar,bangarapet,dodderi
karnataka,kolar,bangarapet,buvanahalli
karnataka,kolar,bangarapet,upasapura
karnataka,kolar,bangarapet,yachamanahalli
karnataka,kolar,bangarapet,sontiganahalli
karnataka,kolar,bangarapet,chembenahalli
karnataka,kolar,bangarapet,poojarahalli
karnataka,kolar,bangarapet,kotaramagulla
karnataka,kolar,bangarapet,suriganahalli
karnataka,kolar,bangarapet,garudakempanahalli
karnataka,kolar,bangarapet,gandodi thimmanahalli
karnataka,kolar,bangarapet,nagenahalli
karnataka,kolar,bangarapet,hoshalli
karnataka,kolar,bangarapet,pataramagulla
karnataka,kolar,bangarapet,muthanuru
karnataka,kolar,bangarapet,boppanhalli
karnataka,kolar,bangarapet,godagumande
karnataka,kolar,bangarapet,gullahalli
karnataka,kolar,bangarapet,doddur
karnataka,kolar,bangarapet,pura
karnataka,kolar,bangarapet,balamande
karnataka,kolar,bangarapet,palamadagu
karnataka,kolar,bangarapet,thamatamakanahalli
karnataka,kolar,bangarapet,kanumanahalli
karnataka,kolar,bangarapet,yerragola
karnataka,kolar,bangarapet,kendodimande
karnataka,kolar,bangarapet,doddapannandahalli
karnataka,kolar,bangarapet,dasaramale
karnataka,kolar,bangarapet,bodapatti
karnataka,kolar,bangarapet,chikkapannanndahalli
karnataka,kolar,bangarapet,boyinahalli
karnataka,kolar,bangarapet,ukkarahalli
karnataka,kolar,bangarapet,kanthepura
karnataka,kolar,bangarapet,dimbaladebbanahalli
karnataka,kolar,bangarapet,boyisonnenahalli
karnataka,kolar,bangarapet,pitchahalli
karnataka,kolar,bangarapet,doddamarihalli
karnataka,kolar,bangarapet,tavarekere
karnataka,kolar,bangarapet,appenahalli
karnataka,kolar,bangarapet,kethaganahalli
karnataka,kolar,bangarapet,nallaguttahalli
karnataka,kolar,bangarapet,vattigal
karnataka,kolar,bangarapet,kamasamudra
karnataka,kolar,bangarapet,janagutta
karnataka,kolar,bangarapet,lakkenahalli
karnataka,kolar,bangarapet,bodagurki
karnataka,kolar,bangarapet,yelachamande
karnataka,kolar,bangarapet,dasarlahalli
karnataka,kolar,bangarapet,narinetha
karnataka,kolar,bangarapet,kongarahalli
karnataka,kolar,bangarapet,nadampalli
karnataka,kolar,bangarapet,bodenahalli
karnataka,kolar,bangarapet,arimanahalli
karnataka,kolar,bangarapet,ramasandra
karnataka,kolar,bangarapet,thanimadagu
karnataka,kolar,bangarapet,boggilahalli
karnataka,kolar,bangarapet,mustrahalli
karnataka,kolar,bangarapet,gundaralahalli
karnataka,kolar,bangarapet,bathlur
karnataka,kolar,bangarapet,bhuvanahalli
karnataka,kolar,bangarapet,chinnakamanahalli
karnataka,kolar,bangarapet,mittahalli
karnataka,kolar,bangarapet,bompalli
karnataka,kolar,bangarapet,rathenahalli
karnataka,kolar,bangarapet,keerumande
karnataka,kolar,bangarapet,bangaranatha
karnataka,kolar,bangarapet,chamanahalli
karnataka,kolar,bangarapet,bandarlahalli
karnataka,kolar,bangarapet,thoppanahalli
karnataka,kolar,bangarapet,kalavanchi
karnataka,kolar,bangarapet,polenahalli
karnataka,kolar,bangarapet,kundarasanahalli
karnataka,kolar,bangarapet,kadarinatha
karnataka,kolar,bangarapet,sakarasanhalli
karnataka,kolar,bangarapet,thalur
karnataka,kolar,bangarapet,donimadagu
karnataka,kolar,bangarapet,bathlahalli
karnataka,kolar,bangarapet,manchenahalli
karnataka,kolar,bangarapet,alaganahalli
karnataka,kolar,bangarapet,chalganahalli
karnataka,kolar,bangarapet,mavahalli
karnataka,kolar,bangarapet,kamandahalli
karnataka,kolar,bangarapet,vadandahalli
karnataka,kolar,bangarapet,mittamalahalli
karnataka,kolar,bangarapet,pitchaguntrahalli
karnataka,kolar,bangarapet,hunukunda
karnataka,kolar,bangarapet,ganacharapura
karnataka,kolar,bangarapet,madamuthanhalli
karnataka,kolar,bangarapet,doddarahalli
karnataka,kolar,bangarapet,kurubarahalli
karnataka,kolar,bangarapet,doddurkarpanhalli
karnataka,kolar,bangarapet,kavaraganahalli
karnataka,kolar,bangarapet,thammenhalli
karnataka,kolar,bangarapet,ajjapalli
karnataka,kolar,bangarapet,maliyangurki
karnataka,kolar,bangarapet,kesaranhalli
karnataka,kolar,bangarapet,maliyangurki amanikere
karnataka,kolar,bangarapet,chikkakrimanahalli
karnataka,kolar,bangarapet,doddachinnapalli
karnataka,kolar,bangarapet,iymarasapura
karnataka,kolar,bangarapet,doddavalagamadhi
karnataka,kolar,bangarapet,buragamakanahalli
karnataka,kolar,bangarapet,byraganahalli
karnataka,kolar,bangarapet,krishnarajapura
karnataka,kolar,bangarapet,ghattakamadenahalli
karnataka,kolar,bangarapet,gattarayagadahalli
karnataka,kolar,bangarapet,peddapalli
karnataka,kolar,bangarapet,yerranaganahalli
karnataka,kolar,bangarapet,chinnapalli
karnataka,kolar,bangarapet,ramapupa
karnataka,kolar,bangarapet,buvalahalli
karnataka,kolar,bangarapet,mallampalli -ryagadahalli
karnataka,kolar,bangarapet,nakkanahalli
karnataka,kolar,bangarapet,kempathimmanhalli
karnataka,kolar,bangarapet,kallikuppa
karnataka,kolar,bangarapet,thongal
karnataka,kolar,bangarapet,m. kothur
karnataka,kolar,bangarapet,marikuppa
karnataka,kolar,bangarapet,surapalli
karnataka,kolar,bangarapet,baliganahalli
karnataka,kolar,bangarapet,giddegowdanahalli
karnataka,kolar,bangarapet,chinnanagahalli
karnataka,kolar,bangarapet,keelukambali
karnataka,kolar,bangarapet,doddakambali
karnataka,kolar,bangarapet,bynepalli
karnataka,kolar,bangarapet,lakshmisagara
karnataka,kolar,bangarapet,ghattamadamangala
karnataka,kolar,bangarapet,kanganallur
karnataka,kolar,bangarapet,thambarlahalli
karnataka,kolar,bangarapet,jaimangala
karnataka,kolar,bangarapet,maddinayakanahalli
karnataka,kolar,bangarapet,kogilahalli
karnataka,kolar,bangarapet,vaddahalli
karnataka,kolar,bangarapet,battarakuppa
karnataka,kolar,bangarapet,dharmakrishnepalli
karnataka,kolar,bangarapet,nayanahalli-majara kothur
karnataka,kolar,bangarapet,siddareddy dinne
karnataka,kolar,bangarapet,nayanahalli
karnataka,kolar,bangarapet,hangala
karnataka,kolar,bangarapet,natha
karnataka,kolar,bangarapet,thimmasandra
karnataka,kolar,bangarapet,gollahalli
karnataka,kolar,bangarapet,badamakanhalli
karnataka,kolar,bangarapet,ysandra
karnataka,kolar,bangarapet,iyyappalli amanikere
karnataka,kolar,bangarapet,iyyappalli
karnataka,kolar,bangarapet,nallur
karnataka,kolar,bangarapet,ankathattahalli
karnataka,kolar,bangarapet,hulkuru
karnataka,kolar,bangarapet,venkatapura
karnataka,kolar,bangarapet,kavaraganahalli-majara
karnataka,kolar,bangarapet,betkur
karnataka,kolar,bangarapet,gennerahalli
karnataka,kolar,bangarapet,koolur
karnataka,kolar,bangarapet,doddakari majara kambampalli
karnataka,kolar,bangarapet,doddakari
karnataka,kolar,bangarapet,kodihalli
karnataka,kolar,bangarapet,kothur
karnataka,kolar,bangarapet,parasepalli
karnataka,kolar,bangarapet,thippaboyenahalli
karnataka,kolar,bangarapet,kothapalya
karnataka,kolar,bangarapet,chigarapura
karnataka,kolar,bangarapet,kadiregowdanakote
karnataka,kolar,bangarapet,reddihalli
karnataka,kolar,bangarapet,peddampalli
karnataka,kolar,bangarapet,kammasandra
karnataka,kolar,bangarapet,chimalabandahalli
karnataka,kolar,bangarapet,kattampalli
karnataka,kolar,bangarapet,nagisettihalli
karnataka,kolar,bangarapet,kaggilahalli
karnataka,kolar,bangarapet,gorlachinnapalli
karnataka,kolar,bangarapet,bommandahalli
karnataka,kolar,bangarapet,byatarayanahalli
karnataka,kolar,bangarapet,pootharajanahalli
karnataka,kolar,bangarapet,deverahalli
karnataka,kolar,bangarapet,jangamanahalli
karnataka,kolar,bangarapet,muddegowdanahalli
karnataka,kolar,bangarapet,batavarahalli
karnataka,kolar,bangarapet,adampalli
karnataka,kolar,bangarapet,parandahalli(part)
karnataka,kolar,bangarapet,garudadrihalli
karnataka,kolar,bangarapet,allikunte-kadirenahalli
karnataka,kolar,bangarapet,chaliganhalli
karnataka,kolar,bangarapet,kambampalli
karnataka,kolar,bangarapet,beernakuppa
karnataka,kolar,bangarapet,kaveranahalli
karnataka,kolar,bangarapet,buchepalli
karnataka,kolar,bangarapet,nachandahalli
karnataka,kolar,bangarapet,kalavihosahalli
karnataka,kolar,bangarapet,sundrapalya
karnataka,kolar,bangarapet,thallapalli
karnataka,kolar,bangarapet,kodigepalli
karnataka,kolar,bangarapet,surnahalli
karnataka,kolar,bangarapet,gandodihalli
karnataka,kolar,bangarapet,pooganahalli
karnataka,kolar,bangarapet,kadiriganakoppa
karnataka,kolar,bangarapet,n.g. hulkur
karnataka,kolar,bangarapet,vengasandra
karnataka,kolar,bangarapet,rayasandra
karnataka,kolar,bangarapet,pillagondanahalli
karnataka,kolar,bangarapet,vaddarahalli
karnataka,kolar,bangarapet,mahadevapura
karnataka,kolar,bangarapet,sarvareddihalli
karnataka,kolar,bangarapet,gopenahalli
karnataka,kolar,bangarapet,annasagara
karnataka,kolar,bangarapet,mustoor
karnataka,kolar,bangarapet,lakshmisagar
karnataka,kolar,bangarapet,thathepalli
karnataka,kolar,bangarapet,durgepalli
karnataka,kolar,bangarapet,jadamakanhalli
karnataka,kolar,bangarapet,panthanahalli
karnataka,kolar,bangarapet,mallapalli
karnataka,kolar,bangarapet,banakanahalli
karnataka,kolar,bangarapet,papenahalli
karnataka,kolar,bangarapet,ramasagara
karnataka,kolar,bangarapet,veerasandra
karnataka,kolar,bangarapet,thimmapura
karnataka,kolar,bangarapet,nagalapalli
karnataka,kolar,bangarapet,baluvanahalli
karnataka,kolar,bangarapet,madivala-majara guttahalli
karnataka,kolar,bangarapet,kyasamballi
karnataka,kolar,bangarapet,billerahalli
karnataka,kolar,bangarapet,kannur
karnataka,kolar,bangarapet,kangandlahalli
karnataka,kolar,bangarapet,ihvarahalli
karnataka,kolar,bangarapet,gollaguruanahalli
karnataka,kolar,bangarapet,thathareddihalli
karnataka,kolar,bangarapet,mothakapalli
karnataka,kolar,bangarapet,thongalakuppa
karnataka,kolar,bangarapet,dalavaihosahalli
karnataka,kolar,bangarapet,karadaguru
karnataka,kolar,bangarapet,majara reddihalli
